rank	sac_streams	grts_ranking	grts_ranking_draw	segment_id	point_code	segment_id_v1_7	prop_3260
231529	intersecting or downstream	59287506	59287506	2023_231529	59287506_1	NA	100
221122	intersecting or downstream	59291634	59291634	2023_221122	59291634_1	NA	100
144018	outside	59299030	59299030	2023_144018	59299030_1	NA	100
259167	intersecting or downstream	59308150	59308150	2023_259167	59308150_1	1_4_1457	100
39197	intersecting or downstream	59318354	59318354	2023_39197	59318354_1	NA	100
230709	outside	59332562	59332562	2023_230709	59332562_1	1_4_647	100
144042	outside	59335894	59335894	2023_144042	59335894_1	1_7_209213	100
259166	intersecting or downstream	59370742	59370742	2023_259166	59370742_1	1_4_1456	49
39260	intersecting or downstream	59418962	59418962	2023_39260	59418962_1	1_4_154	100
252559	outside	59447798	59447798	2023_252559	59447798_1	1_4_715	100
212393	intersecting or downstream	59468466	59468466	2023_212393	59468466_1	1_4_366	100
238537	intersecting or downstream	59504914	59504914	2023_238537	59504914_1	NA	100
252511	outside	59505142	59505142	2023_252511	59505142_1	NA	100
5597	outside	59508702	59508702	2023_5597	59508702_1	NA	100
39205	intersecting or downstream	59514962	59514962	2023_39205	59514962_1	NA	100
245946	intersecting or downstream	59638390	59638390	2023_245946	59638390_1	1_7_48079	65
218835	outside	59638658	59638658	2023_218835	59638658_1	1_4_35	100
209493	outside	59649490	59649490	2023_209493	59649490_1	1_4_1487	100
238530	intersecting or downstream	59672850	59672850	2023_238530	59672850_1	1_4_1120	100
39190	intersecting or downstream	59711570	59711570	2023_39190	59711570_1	NA	100
39450	intersecting or downstream	59718130	59718130	2023_39450	59718130_1	1_4_1848	100
39222	intersecting or downstream	59752530	59752530	2023_39222	59752530_1	1_4_116	100
224922	intersecting or downstream	59778934	59778934	2023_224922	59778934_1	NA	100
194176	intersecting or downstream	59833782	59833782	2023_194176	59833782_1	1_7_168027	100
39428	intersecting or downstream	59845106	59845106	2023_39428	59845106_1	NA	100
39049	intersecting or downstream	59861474	59861474	2023_39049	59861474_1	1_4_977	100
238532	intersecting or downstream	59869458	59869458	2023_238532	59869458_1	1_4_1122	100
99524	outside	59887734	59887734	2023_99524	59887734_1	NA	100
123526	intersecting or downstream	59934678	59934678	2023_123526	59934678_1	NA	96
218765	intersecting or downstream	60067250	60067250	2023_218765	60067250_1	NA	100
206683	outside	60091254	60091254	2023_206683	60091254_1	NA	100
259148	intersecting or downstream	60132598	60132598	2023_259148	60132598_1	NA	100
39165	intersecting or downstream	60158034	60158034	2023_39165	60158034_1	NA	100
259154	intersecting or downstream	60181750	60181750	2023_259154	60181750_1	NA	14
113039	outside	60203254	60203254	2023_113039	60203254_1	NA	100
189550	intersecting or downstream	60210438	60210438	2023_189550	60210438_1	NA	24
218817	intersecting or downstream	60277426	60277426	2023_218817	60277426_1	1_4_955	100
255403	intersecting or downstream	60288530	60288530	2023_255403	60288530_1	1_4_867	100
123533	intersecting or downstream	60291030	60291030	2023_123533	60291030_1	1_4_1151	79
39248	intersecting or downstream	60307794	60307794	2023_39248	60307794_1	1_4_142	100
230699	outside	60315602	60315602	2023_230699	60315602_1	1_7_126708	88
144030	outside	60368086	60368086	2023_144030	60368086_1	NA	100
194183	intersecting or downstream	60489142	60489142	2023_194183	60489142_1	NA	100
238510	intersecting or downstream	60508434	60508434	2023_238510	60508434_1	1_4_1102	100
252557	outside	60574198	60574198	2023_252557	60574198_1	1_4_713	100
123613	intersecting or downstream	60577782	60577782	2023_123613	60577782_1	NA	100
5548	outside	60637117	60637117	2023_5548	60637117_1	1_4_1130	100
39105	intersecting or downstream	60640338	60640338	2023_39105	60640338_1	1_4_986	100
166810	outside	60665390	60665390	2023_166810	60665390_1	NA	31
167740	intersecting or downstream	60715270	60715270	2023_167740	60715270_1	1_7_214734	36
241583	intersecting or downstream	60729298	60729298	2023_241583	60729298_1	NA	51
83574	intersecting or downstream	60758766	60758766	2023_83574	60758766_1	NA	101
206707	outside	60775542	60775542	2023_206707	60775542_1	NA	100
39268	intersecting or downstream	60778834	60778834	2023_39268	60778834_1	1_4_162	100
166803	outside	60796462	60796462	2023_166803	60796462_1	NA	36
5601	intersecting or downstream	60819422	60819422	2023_5601	60819422_1	NA	100
224815	intersecting or downstream	60853750	60853750	2023_224815	60853750_1	1_4_1392	100
123598	intersecting or downstream	60859382	60859382	2023_123598	60859382_1	1_7_23097	69
166943	intersecting or downstream	60918070	60918070	2023_166943	60918070_1	NA	8
166740	outside	60929270	60929270	2023_166740	60929270_1	1_4_303	100
39393	intersecting or downstream	60937714	60937714	2023_39393	60937714_1	NA	100
259129	intersecting or downstream	60947702	60947702	2023_259129	60947702_1	NA	100
260188	intersecting or downstream	60952722	60952722	2023_260188	60952722_1	1_7_18804	100
226461	outside	61000978	61000978	2023_226461	61000978_1	1_4_1082	100
209505	outside	61107666	61107666	2023_209505	61107666_1	NA	100
238585	intersecting or downstream	61174034	61174034	2023_238585	61174034_1	1_4_1159	100
39439	intersecting or downstream	61196786	61196786	2023_39439	61196786_1	NA	100
35601	intersecting or downstream	61235474	61235474	2023_35601	61235474_1	NA	102
238599	intersecting or downstream	61235474	61235474	2023_238599	61235474_2	NA	100
39324	intersecting or downstream	61302098	61302098	2023_39324	61302098_1	1_4_218	100
5563	outside	61302750	61302750	2023_5563	61302750_1	NA	5
224924	intersecting or downstream	61351798	61351798	2023_224924	61351798_1	NA	100
255315	intersecting or downstream	61391378	61391378	2023_255315	61391378_1	NA	23
206700	outside	61414518	61414518	2023_206700	61414518_1	1_4_1185	100
212345	intersecting or downstream	61470898	61470898	2023_212345	61470898_1	NA	100
212346	intersecting or downstream	61470898	61470898	2023_212346	61470898_2	NA	100
39159	intersecting or downstream	61504594	61504594	2023_39159	61504594_1	NA	100
255429	outside	61636626	61636626	2023_255429	61636626_1	1_4_403	100
5609	intersecting or downstream	61640670	61640670	2023_5609	61640670_1	1_7_28154	100
218808	intersecting or downstream	61653682	61653682	2023_218808	61653682_1	NA	100
238648	intersecting or downstream	61692690	61692690	2023_238648	61692690_1	NA	100
40007	outside	61736350	61736350	2023_40007	61736350_1	NA	100
194510	intersecting or downstream	61738422	61738422	2023_194510	61738422_1	NA	4
124216	intersecting or downstream	61740918	61740918	2023_124216	61740918_1	NA	100
213898	intersecting or downstream	61745746	61745746	2023_213898	61745746_1	1_7_8686	19
39256	intersecting or downstream	61778258	61778258	2023_39256	61778258_1	1_4_150	100
71983	outside	61824257	61824257	2023_71983	61824257_1	1_7_129399	75
37814	outside	61849206	61849206	2023_37814	61849206_1	NA	100
226462	outside	61852946	61852946	2023_226462	61852946_1	1_4_1083	100
206676	outside	61893494	61893494	2023_206676	61893494_1	1_7_34549	100
209507	outside	61894098	61894098	2023_209507	61894098_1	NA	100
194174	intersecting or downstream	61930934	61930934	2023_194174	61930934_1	1_7_168029	26
238612	intersecting or downstream	61939986	61939986	2023_238612	61939986_1	NA	100
209472	outside	61946418	61946418	2023_209472	61946418_1	1_7_205516	83
39241	intersecting or downstream	61995346	61995346	2023_39241	61995346_1	1_4_135	100
39144	intersecting or downstream	61996114	61996114	2023_39144	61996114_1	1_7_8850	100
212367	intersecting or downstream	62076338	62076338	2023_212367	62076338_1	1_4_340	100
76251	intersecting or downstream	62083414	62083414	2023_76251	62083414_1	NA	100
206692	outside	62087286	62087286	2023_206692	62087286_1	1_4_1177	100
33372	outside	62139254	62139254	2023_33372	62139254_1	1_7_166712	100
39107	intersecting or downstream	62161314	62161314	2023_39107	62161314_1	1_4_984	100
197234	intersecting or downstream	62199702	62199702	2023_197234	62199702_1	NA	48
249714	outside	62203510	62203510	2023_249714	62203510_1	1_4_881	39
47171	intersecting or downstream	62215250	62215250	2023_47171	62215250_1	NA	99
39131	intersecting or downstream	62251426	62251426	2023_39131	62251426_1	1_7_8863	100
238589	intersecting or downstream	62288146	62288146	2023_238589	62288146_1	NA	100
169157	outside	62348038	62348038	2023_169157	62348038_1	NA	100
206689	outside	62349430	62349430	2023_206689	62349430_1	1_4_1174	100
238602	intersecting or downstream	62349586	62349586	2023_238602	62349586_1	1_4_906	100
238572	intersecting or downstream	62370066	62370066	2023_238572	62370066_1	NA	20
38392	outside	62371062	62371062	2023_38392	62371062_1	NA	38
39339	intersecting or downstream	62447090	62447090	2023_39339	62447090_1	NA	100
219269	outside	62451905	62451905	2023_219269	62451905_1	1_4_1360	100
103406	intersecting or downstream	62457654	62457654	2023_103406	62457654_1	1_4_1346	100
144029	outside	62465238	62465238	2023_144029	62465238_1	NA	100
213838	intersecting or downstream	62482258	62482258	2023_213838	62482258_1	NA	100
45963	intersecting or downstream	62505846	62505846	2023_45963	62505846_1	NA	100
144010	outside	62510294	62510294	2023_144010	62510294_1	NA	100
226444	outside	62590226	62590226	2023_226444	62590226_1	1_4_1065	100
219273	outside	62656705	62656705	2023_219273	62656705_1	1_4_1364	100
39245	intersecting or downstream	62667090	62667090	2023_39245	62667090_1	1_4_139	100
123470	intersecting or downstream	62702550	62702550	2023_123470	62702550_1	NA	100
39174	intersecting or downstream	62746706	62746706	2023_39174	62746706_1	NA	100
39257	intersecting or downstream	62826834	62826834	2023_39257	62826834_1	1_4_151	100
238733	outside	62841042	62841042	2023_238733	62841042_1	NA	92
218795	intersecting or downstream	62873010	62873010	2023_218795	62873010_1	1_4_1036	100
39340	intersecting or downstream	62905842	62905842	2023_39340	62905842_1	NA	100
83540	outside	62932694	62932694	2023_83540	62932694_1	NA	35
591	outside	62981238	62981238	2023_591	62981238_1	1_7_226903	56
76255	intersecting or downstream	63000918	63000918	2023_76255	63000918_1	NA	100
39088	intersecting or downstream	63016018	63016018	2023_39088	63016018_1	NA	100
218830	outside	63046530	63046530	2023_218830	63046530_1	1_4_30	100
39448	intersecting or downstream	63126002	63126002	2023_39448	63126002_1	1_4_1850	100
40014	outside	63133086	63133086	2023_40014	63133086_1	NA	100
40015	outside	63133086	63133086	2023_40015	63133086_2	NA	100
123580	intersecting or downstream	63211254	63211254	2023_123580	63211254_1	1_7_18097	100
218767	intersecting or downstream	63212978	63212978	2023_218767	63212978_1	NA	100
39180	intersecting or downstream	63221842	63221842	2023_39180	63221842_1	NA	100
167911	intersecting or downstream	63223942	63223942	2023_167911	63223942_1	NA	100
219268	outside	63238337	63238337	2023_219268	63238337_1	1_4_1359	8
238614	intersecting or downstream	63250706	63250706	2023_238614	63250706_1	1_4_918	100
46035	outside	63261302	63261302	2023_46035	63261302_1	1_7_55011	98
47170	intersecting or downstream	63263826	63263826	2023_47170	63263826_1	NA	83
238609	intersecting or downstream	63316242	63316242	2023_238609	63316242_1	NA	100
103394	intersecting or downstream	63344438	63344438	2023_103394	63344438_1	NA	6
38426	outside	63347958	63347958	2023_38426	63347958_1	NA	35
123462	intersecting or downstream	63423446	63423446	2023_123462	63423446_1	NA	100
224807	intersecting or downstream	63426038	63426038	2023_224807	63426038_1	1_4_1384	100
255367	intersecting or downstream	63462930	63462930	2023_255367	63462930_1	NA	100
238619	intersecting or downstream	63482642	63482642	2023_238619	63482642_1	1_4_923	100
216184	intersecting or downstream	63514082	63514082	2023_216184	63514082_1	NA	44
212353	intersecting or downstream	63527602	63527602	2023_212353	63527602_1	1_4_326	100
206674	outside	63597430	63597430	2023_206674	63597430_1	1_7_34551	100
39350	intersecting or downstream	63647218	63647218	2023_39350	63647218_1	1_4_244	100
39284	intersecting or downstream	63672658	63672658	2023_39284	63672658_1	1_4_178	100
123459	intersecting or downstream	63685590	63685590	2023_123459	63685590_1	NA	100
219274	outside	63705281	63705281	2023_219274	63705281_1	NA	100
143989	outside	63721686	63721686	2023_143989	63721686_1	NA	99
218810	intersecting or downstream	63750834	63750834	2023_218810	63750834_1	NA	100
144060	outside	63781334	63781334	2023_144060	63781334_1	NA	100
212365	intersecting or downstream	63911346	63911346	2023_212365	63911346_1	1_4_338	100
238514	intersecting or downstream	63916306	63916306	2023_238514	63916306_1	1_7_20554	100
249684	intersecting or downstream	63932278	63932278	2023_249684	63932278_1	1_4_1406	100
144057	outside	64046294	64046294	2023_144057	64046294_1	NA	100
212355	intersecting or downstream	64051890	64051890	2023_212355	64051890_1	1_4_328	61
39048	intersecting or downstream	64055778	64055778	2023_39048	64055778_1	1_4_978	100
206655	outside	64150390	64150390	2023_206655	64150390_1	NA	91
255410	intersecting or downstream	64155154	64155154	2023_255410	64155154_1	NA	100
238605	intersecting or downstream	64184594	64184594	2023_238605	64184594_1	1_4_909	100
209490	outside	64302546	64302546	2023_209490	64302546_1	1_4_1484	48
92546	intersecting or downstream	64335665	64335665	2023_92546	64335665_1	NA	9
39504	intersecting or downstream	64341234	64341234	2023_39504	64341234_1	1_4_1794	48
39093	intersecting or downstream	64392274	64392274	2023_39093	64392274_1	NA	100
39078	intersecting or downstream	64408034	64408034	2023_39078	64408034_1	NA	100
209500	outside	64417234	64417234	2023_209500	64417234_1	NA	83
113044	outside	64483574	64483574	2023_113044	64483574_1	1_7_215278	100
238505	intersecting or downstream	64508778	64508778	2023_238505	64508778_1	NA	100
39389	intersecting or downstream	64542194	64542194	2023_39389	64542194_1	NA	100
209495	outside	64630226	64630226	2023_209495	64630226_1	1_4_1489	100
224819	intersecting or downstream	64638454	64638454	2023_224819	64638454_1	1_4_1396	100
238644	intersecting or downstream	64641810	64641810	2023_238644	64641810_1	NA	100
216085	intersecting or downstream	64648018	64648018	2023_216085	64648018_1	NA	100
38222	outside	64704662	64704662	2023_38222	64704662_1	NA	51
255389	intersecting or downstream	64712210	64712210	2023_255389	64712210_1	1_7_17851	100
218769	intersecting or downstream	64785842	64785842	2023_218769	64785842_1	NA	100
39311	intersecting or downstream	64791890	64791890	2023_39311	64791890_1	NA	100
206667	outside	64805750	64805750	2023_206667	64805750_1	NA	100
144061	outside	64829910	64829910	2023_144061	64829910_1	NA	100
238646	intersecting or downstream	64838418	64838418	2023_238646	64838418_1	1_4_902	100
39097	intersecting or downstream	64916562	64916562	2023_39097	64916562_1	NA	100
83578	intersecting or downstream	65018606	65018606	2023_83578	65018606_1	NA	100
123468	intersecting or downstream	65061846	65061846	2023_123468	65061846_1	1_7_18085	100
39047	intersecting or downstream	65104354	65104354	2023_39047	65104354_1	1_4_979	100
175058	intersecting or downstream	65116225	65116225	2023_175058	65116225_1	1_7_121105	100
123498	intersecting or downstream	65119190	65119190	2023_123498	65119190_1	1_4_537	100
260217	intersecting or downstream	65168530	65168530	2023_260217	65168530_1	1_4_416	100
102602	intersecting or downstream	65193718	65193718	2023_102602	65193718_1	NA	100
583	outside	65209462	65209462	2023_583	65209462_1	1_7_226911	100
76253	intersecting or downstream	65229142	65229142	2023_76253	65229142_1	NA	100
40011	outside	65230238	65230238	2023_40011	65230238_1	NA	100
249682	intersecting or downstream	65242998	65242998	2023_249682	65242998_1	1_4_1404	61
226467	outside	65260818	65260818	2023_226467	65260818_1	1_4_885	102
240900	outside	65273938	65273938	2023_240900	65273938_1	NA	11
213814	intersecting or downstream	65283922	65283922	2023_213814	65283922_1	NA	41
144001	outside	65311958	65311958	2023_144001	65311958_1	NA	100
39465	intersecting or downstream	65337842	65337842	2023_39465	65337842_1	1_4_1833	100
39482	intersecting or downstream	65374962	65374962	2023_39482	65374962_1	NA	100
224824	intersecting or downstream	65379830	65379830	2023_224824	65379830_1	1_4_1401	100
144628	intersecting or downstream	65480914	65480914	2023_144628	65480914_1	NA	41
218818	intersecting or downstream	65504130	65504130	2023_218818	65504130_1	NA	100
233092	intersecting or downstream	65621426	65621426	2023_233092	65621426_1	NA	100
39263	intersecting or downstream	65628498	65628498	2023_39263	65628498_1	1_4_157	100
40009	outside	65668510	65668510	2023_40009	65668510_1	NA	100
39114	intersecting or downstream	65700258	65700258	2023_39114	65700258_1	1_7_8880	100
216082	intersecting or downstream	65721490	65721490	2023_216082	65721490_1	NA	100
39483	intersecting or downstream	65768178	65768178	2023_39483	65768178_1	NA	100
218773	intersecting or downstream	65768882	65768882	2023_218773	65768882_1	NA	97
123779	intersecting or downstream	65782742	65782742	2023_123779	65782742_1	1_7_11714	100
39281	intersecting or downstream	65792338	65792338	2023_39281	65792338_1	1_4_175	100
260897	intersecting or downstream	65877257	65877257	2023_260897	65877257_1	NA	14
144014	outside	65918166	65918166	2023_144014	65918166_1	NA	41
39140	intersecting or downstream	65928274	65928274	2023_39140	65928274_1	1_7_8854	100
212360	intersecting or downstream	65952434	65952434	2023_212360	65952434_1	1_4_333	91
39320	intersecting or downstream	65955154	65955154	2023_39320	65955154_1	1_4_214	100
39452	intersecting or downstream	66009586	66009586	2023_39452	66009586_1	1_4_1846	100
41685	intersecting or downstream	66015378	66015378	2023_41685	66015378_1	NA	94
40017	outside	66016670	66016670	2023_40017	66016670_1	NA	100
71984	outside	66018561	66018561	2023_71984	66018561_1	1_7_129398	8
259889	intersecting or downstream	66043574	66043574	2023_259889	66043574_1	1_7_9343	38
19760	outside	66054593	66054593	2023_19760	66054593_1	1_7_157563	100
238539	intersecting or downstream	66058514	66058514	2023_238539	66058514_1	1_4_104	100
252512	outside	66058742	66058742	2023_252512	66058742_1	1_7_27233	29
226455	outside	66129170	66129170	2023_226455	66129170_1	1_4_1076	100
39375	intersecting or downstream	66215410	66215410	2023_39375	66215410_1	1_4_269	100
39161	intersecting or downstream	66223186	66223186	2023_39161	66223186_1	1_7_7780	100
90117	intersecting or downstream	66279982	66279982	2023_90117	66279982_1	NA	100
123489	intersecting or downstream	66352086	66352086	2023_123489	66352086_1	1_7_19803	100
39288	intersecting or downstream	66359634	66359634	2023_39288	66359634_1	1_4_182	100
255423	intersecting or downstream	66404370	66404370	2023_255423	66404370_1	1_4_1153	100
123591	intersecting or downstream	66462710	66462710	2023_123591	66462710_1	1_7_23085	100
5559	outside	66480094	66480094	2023_5559	66480094_1	NA	100
39309	intersecting or downstream	66511186	66511186	2023_39309	66511186_1	1_4_203	100
39412	intersecting or downstream	66513394	66513394	2023_39412	66513394_1	1_7_20151	100
166828	outside	66567726	66567726	2023_166828	66567726_1	1_4_1452	100
255402	intersecting or downstream	66579986	66579986	2023_255402	66579986_1	1_4_866	100
39246	intersecting or downstream	66599250	66599250	2023_39246	66599250_1	1_4_140	100
219270	outside	66646209	66646209	2023_219270	66646209_1	1_4_1361	100
218395	intersecting or downstream	66737970	66737970	2023_218395	66737970_1	1_7_93594	61
123451	intersecting or downstream	66780886	66780886	2023_123451	66780886_1	1_7_9438	100
39053	intersecting or downstream	66816482	66816482	2023_39053	66816482_1	1_4_973	100
218771	intersecting or downstream	66817458	66817458	2023_218771	66817458_1	NA	100
39422	intersecting or downstream	66824690	66824690	2023_39422	66824690_1	1_7_20141	100
166758	outside	66839798	66839798	2023_166758	66839798_1	1_4_1318	100
39244	intersecting or downstream	66861394	66861394	2023_39244	66861394_1	1_4_138	100
206712	outside	66870390	66870390	2023_206712	66870390_1	NA	100
39183	intersecting or downstream	66891858	66891858	2023_39183	66891858_1	NA	100
218783	intersecting or downstream	66997682	66997682	2023_218783	66997682_1	1_4_1024	100
123606	intersecting or downstream	67049462	67049462	2023_123606	67049462_1	1_7_8015	100
212366	intersecting or downstream	67057074	67057074	2023_212366	67057074_1	1_4_339	100
260294	outside	67065874	67065874	2023_260294	67065874_1	1_4_380	64
39322	intersecting or downstream	67069266	67069266	2023_39322	67069266_1	1_4_216	100
224948	intersecting or downstream	67090294	67090294	2023_224948	67090294_1	1_4_1554	100
39341	intersecting or downstream	67100146	67100146	2023_39341	67100146_1	NA	100
